,word1,word2,tag,BTag,label
4688,baxXa,parikarA,Bs3,B,B
4689,na,AKyAwaH,Tn,T,T
4690,pAnpura,nAmni,Bs6,B,B
4691,nIvI,granWim,T6,T,T
4692,xaMSa,maSakaM,Ds,D,D
4693,a,parisaMKyeyAnAm,Tn,T,T
4694,xuHKa,sparSaH,Bs6,B,B
4695,para,AxayaH,Bs6,B,B
4696,aBinanxana,granWasya,T6,T,T
4697,arWa,viniScayam,T6,T,T
4698,AkaNTa,BariwA,Bs6,B,B
4699,upAya,nirUpaNam,T6,T,T
4700,kArya,akAryeRu,DiV,D,D
4701,sa,wuREH,BvS,B,B
4702,na,rikwakaH,Tn,T,T
4703,rawna,vyAvasAyI,T6,T,T
4704,xvAxaSa,rAjikA,Bs6,B,B
4705,karman,vipAkam,T6,T,T
4706,aswra,loBAw,T7,T,T
4707,Barawan,sawwama,K1,K,T
4708,Xanva,xurgaM,K1,K,T
4709,waru,walAw,T6,T,T
4710,maxIya,vapuRi,K1,K,T
4711,sva,kAvyam,T6,T,T
4712,aXi,BUwam,A1,A,A
4713,piwwa,samuxBavAH,T5,T,T
4714,miWyA,vacoBiH,K1,K,T
4715,eka,kIrwanI,Bs6,B,B
4716,an,uwpawwO,Tn,T,T
4717,yawna,parA,T7,T,T
4718,Awma,vqwwAnwam,T4,T,T
4719,SikRiwa,mahilAnAm,K1,K,T
4720,xivya,AkAraH,Bs6,B,B
4721,gahana,kuFje,K1,K,T
4722,mahaw,vqkREH,K1,K,T
4723,ApIwa,sArA,Bs3,B,B
4724,raWa,pqRTe,T6,T,T
4725,sva,wejasA,T6,T,T
4726,samAna,uxarO,Bs6,B,B
4727,eka,swamBAyamAnA,K1,K,T
4728,snigXa,SIwalaH,K3,K,T
4729,prawi,guruvAsaram,Tp,T,T
4730,sam,AsAxya,Tg,T,T
4731,mAMsa,Bojanasya,T6,T,T
4732,sugrIva,AxyEH,Bs6,B,B
4733,saMyawa,inxriyam,Bs6,B,B
4734,viGasa,ASAn,Bs6,B,B
4735,vraNiwa,hqxayaH,Bs6,B,B
4736,sammawi,pUrvakam,Bs7,B,B
4737,kim,suhqw,Tk,T,T
4738,kRawriya,qRaBaH,K5,K,T
4739,anukUla,avasaram,K1,K,T
4740,Siwi,kaNTAya,Bs6,B,B
4741,anXakAra,pUriwAByAm,T3,T,T
4742,apewa,BIH,Bs5,B,B
4743,capala,ciwwAH,Bs6,B,B
4744,su,prasixXA,Tp,T,T
4745,sAXu,asAXu,DiV,D,D
4746,xaSan,aMSena,Km,K,T
4747,parapoxanA,nAma,Bs6,B,B
4748,kAma,AwmakAw,Bs6,B,B
4749,sva,puwraM,T6,T,T
4750,kAFcana,woraNaxvAram,T6,T,T
4751,xvAra,gupwiH,Bs6,B,B
4752,sa,afgam,BvS,B,B
4753,nir,AhArAH,Bvp,B,B
4754,pra,cCixya,Tg,T,T
4755,parama,Awmane,Bs6,B,B
4756,nir,xAkRiNyam,BvP,B,B
4757,xakRiNa,nAsikAyAm,K1,K,T
4758,pawi,xevaH,K6,K,T
4759,agni,praveSAya,T7,T,T
4760,na,anwa,Bsmn,B,B
4761,svara,gaNAn,T6,T,T
4762,yukwa,cewasaH,Bs6,B,B
4763,kqRNa,sanniXO,T6,T,T
4764,jAwa,mawsaraH,Bs6,B,B
4765,a,pUrvam,Bsmn,B,B
4766,xqRta,parAkramasya,Bs6,B,B
4767,Ata,upasajjAH,T3,T,T
4768,pra,vaFcanA,Tp,T,T
4769,waw,puswake,K1,K,T
4770,jAwa,nirvexaH,Bs6,B,B
4771,vixyA,vaSAnAm,Bs6,B,B
4772,sa,afgamarxaH,BvS,B,B
4773,pAScAwya,nAmAni,K1,K,T
4774,wapwa,hqxayaH,Bs6,B,B
4775,AveSiwa,cewasAm,Bs6,B,B
4776,vIra,lokAn,T6,T,T
4777,pra,xakRiNam,Tp,T,T
4778,anya,grAme,K1,K,T
4779,safgrAma,AxO,Bs6,B,B
4780,viXi,coxiwAH,T3,T,T
4781,sam,upAGrAya,Tp,T,T
4782,sa,mawsarAH,BvS,B,B
4783,vi,XanuRO,Bs5,B,B
4784,sa,cewanAH,BvS,B,B
4785,CanxaH,aBiXAnam,Bs6,B,B
4786,xIrGa,sUwrawA,K1,K,T
4787,ava,XAraNA,Tp,T,T
4788,upa,hqwA,Tp,T,T
4789,sa,anugraham,BvS,B,B
4790,pIwa,varNam,K1,K,T
4791,svayaM,praBuH,Bs6,B,B
4792,pari,Braman,Tp,T,T
4793,agaswya,BrAwaram,T6,T,T
4794,kamanIya,kAnwimAn,Bs6,B,B
4795,mahA,raWam,Bs6,B,B
4796,xayAlu,kakRam,T6,T,T
4797,laGupawanaka,nAmA,Bs6,B,B
4798,pari,avajFAya,Tg,T,T
4799,mana,RaRTAni,Bs7,B,B
4800,avanawa,muKyA,Bs6,B,B
4801,maw,miwrANi,T6,T,T
4802,su,ciraM,K3,K,T
4803,hIna,wejAH,Bs6,B,B
4804,na,AsakwaH,Tn,T,T
4805,waw,samIpam,T6,T,T
4806,yajFa,SIlaH,Bs6,B,B
4807,rakwa,maNdalAni,K1,K,T
4808,na,vinASi,Tn,T,T
4809,sahasra,raSmiH,Bs6,B,B
4810,Xarma,SIlEH,Bs6,B,B
4811,haMsa,miWunam,T6,T,T
4812,pra,pUriwA,Tp,T,T
4813,saM,kRipawe,Tp,T,T
4814,bahu,miwrAH,Bs6,B,B
4815,svalpa,ceRtasya,Bs6,B,B
4816,kalaha,arWam,T4,T,T
4817,mala,AKyAH,Bs6,B,B
4818,nimIliwa,IkRaNA,Bs6,B,B
4819,kamala,RaNdAni,T6,T,T
4820,basa,yAnena,K7,K,T
4821,Siras,vexanAm,T7,T,T
4822,xaSa,varReRu,K1,K,T
4823,sa,prawivAxAn,BvS,B,B
4824,awi,velam,K1,K,T
4825,hiraNyaka,AxayaH,Bs6,B,B
4826,vORat,anwena,Bs6,B,B
4827,A,janma,A1,A,A
4828,cakra,pafkajam,Ds,D,D
4829,xus,karA,Tp,T,T
4830,na,saMBAviwam,Tn,T,T
4831,Sara,varReNa,T6,T,T
4832,puwra,samA,T3,T,T
4833,vixiwa,arWA,Bs3,B,B
4834,yuvan,rAjaM,K1,K,T
4835,mahaw,apacAraH,K1,K,T
4836,lohiwa,nayanaH,Bs6,B,B
4837,pApa,niScayaH,Bs6,B,B
4838,kRewra,vAsina,T6,T,T
4839,suhqw,vqwaH,T3,T,T
4840,sawya,vikramaH,Bs6,B,B
4841,xIrGa,sUwrA,Bs6,B,B
4842,awi,bAlA,K1,K,T
4843,kAla,viPalAni,T7,T,T
4844,varwikAkaraNda,haswA,Bv,B,B
4845,yaWA,kAlaM,A1,A,A
4846,sarva,viXA,Bs6,B,B
4847,bahu,aparAxXam,K1,K,T
4848,puwra,AxInAm,Bs6,B,B
4849,Basma,ABAH,BvU,B,B
4850,vaXU,nirxiRtam,T6,T,T
4851,nir,XanA,BvP,B,B
4852,sa,ulluNTam,BvS,B,B
4853,oRaXi,AwmA,Bs6,B,B
4854,kapAla,pANiH,Bv,B,B
4855,xur,AwmAnam,Bvp,B,B
4856,nija,sOKyam,T6,T,T
4857,Xenu,visqRta,T3,T,T
4858,nir,kRawriyAM,Bs5,B,B
4859,rAma,ukwaH,T3,T,T
4860,lakRmaNa,yuwam,T3,T,T
4861,AkramaNa,arWam,T4,T,T
4862,kqcCra,vyavAya,K1,K,T
4863,mafgala,haswinA,K1,K,T
4864,sa,xayA,BvS,B,B
4865,nIla,pakRmANaH,Bs6,B,B
4866,sa,xEvaweRu,BvS,B,B
4867,wulya,xoRaH,K1,K,T
4868,sa,ullAsAH,BvS,B,B
4869,Bagavaw,viRayakaH,T6,T,T
4870,Agawa,sAXvasaH,Bs3,B,B
4871,kaNdu,nAmakaH,Bs6,B,B
4872,sanwa,puruRam,K1,K,T
4873,saxAnanxaJA,mahoxayaH,K2,K,T
4874,vanya,paSUn,K1,K,T
4875,Sabxa,AxIn,Bs6,B,B
4876,jala,maXye,T6,T,T
4877,xIrGa,haswaH,Bs6,B,B
4878,nAnA,viXA,Bs6,B,B
4879,eka,rasA,Bs6,B,B
4880,vIra,agresaraH,T7,T,T
4881,surA,sOvIrakasya,Ds,D,D
4882,aBi,yogam,Tp,T,T
4883,puRkara,akRasya,BsU,B,B
4884,qRi,samiwim,T6,T,T
4885,awi,ugram,Tg,T,T
4886,viRNu,mUrwwe,T6,T,T
4887,pAka,xeSIyE,K1,K,T
4888,na,nirIkRiwAm,Tn,T,T
4889,nis,saraNam,Tp,T,T
4890,Bavaw,sAkRAwkAram,T6,T,T
4891,pakva,kaRAyaH,K1,K,T
4892,xeva,mAyAH,T6,T,T
4893,svakIya,vaswUni,K1,K,T
4894,nir,ahaMkArAH,Bsmg,B,B
4895,cawur,bAhuH,Bs6,B,B
4896,guNa,anviwasya,T3,T,T
4897,saM,pariwyakwaH,K1,K,T
4898,wax,rAjye,T7,T,T
4899,kRamA,SIlAnAm,Bs6,B,B
4900,na,nivAriwam,Tn,T,T
4901,amqwa,Palasya,K1,K,T
4902,waw,muxraNAya,T6,T,T
4903,xaNda,nipAwanam,T6,T,T
4904,na,sanwuRteRu,Tn,T,T
4905,nir,makRika,Bvp,B,B
4906,kAma,rUpeNa,Bs6,B,B
4907,BAraxvAja,mahoxayena,K6,K,T
4908,sarva,avasWaH,Bs6,B,B
4909,saMnyAsa,pIdiwam,T3,T,T
4910,ni,pawiwe,Tp,T,T
4911,pAna,Bojanam,Ds,D,D
4912,pUrNa,mAnasaH,Bs6,B,B
4913,sasya,SyAmalam,Ds,D,D
4914,amara,racayiwuH,K1,K,T
4915,na,nyAyam,Tn,T,T
4916,Srowra,AxayaH,Bs6,B,B
4917,waw,kapAtO,K1,K,T
4918,yaWA,wawwvaM,A1,A,A
4919,miSra,mahABAgam,K2,K,T
4920,sa,warjanam,BvS,B,B
4921,su,wapasaM,Bs6,B,B
4922,rahasya,leKanI,K1,K,T
4923,aBi,agni,A1,A,A
4924,kuSa,Ajyam,Ds,D,D
4925,awi,ucCriwe,Tp,T,T
4926,sapwa,xvIpAM,Bs7,B,B
4927,sa,praBaH,BvS,B,B
4928,sa,aBiyogam,BvS,B,B
4929,sa,vijFAnam,Bs3,B,B
4930,vinIwa,mohaH,Bs6,B,B
4931,gupwa,AwmA,Bs6,B,B
4932,pUwanA,AxIn,Bs6,B,B
4933,vIrya,SulkAm,Bs6,B,B
4934,A,pUriwam,Tp,T,T
4935,maXu,yAminIH,K1,K,T
4936,samApwa,japyaH,Bs6,B,B
4937,nAnA,rIwyA,K1,K,T
4938,sam,wuRtA,Tp,T,T
4939,rAjan,vEBavam,T6,T,T
4940,uwwama,vewanam,K1,K,T
4941,avi,kRIram,T6,T,T
4942,su,snAwAH,K1,K,T
4943,jalanXara,nAmnA,Bs6,B,B
4944,anu,BUwam,A1,A,A
4945,prawi,gawA,Tp,T,T
4946,garuda,AxyEH,Bs6,B,B
4947,muxga,yUReNa,T6,T,T
4948,Gora,newrAH,Bs6,B,B
4949,viXUwa,xuHKA,Bs6,B,B
4950,xur,muKasya,Bs6,B,B
4951,wanu,gAwri,Bs6,B,B
4952,prabuxXa,saMjFam,Bs6,B,B
4953,wax,vyasane,T6,T,T
4954,nIla,patEH,K1,K,T
4955,nyAya,vicAre,T6,T,T
4956,Asanna,mawsarAH,Bs6,B,B
4957,salila,okasAm,Bs6,B,B
4958,XyAna,pUrvakam,Bs7,B,B
4959,na,vicaliwaH,Tn,T,T
4960,pra,ukwam,Tp,T,T
4961,wyAga,mUlaM,Bs6,B,B
4962,eka,manAH,Bs6,B,B
4963,prasanna,muKaH,Bs6,B,B
4964,Xana,pottalikAM,T6,T,T
4965,paviwra,ArohaNAya,T6,T,T
4966,nir,arWakAH,Tp,T,T
4967,su,XArmikaH,K1,K,T
4968,Axi,xevena,K1,K,T
4969,vi,karmaNaH,Bs6,B,B
4970,a,SikRiwAnAM,Tn,T,T
4971,pra,lambam,Tp,T,T
4972,nayana,vallaBam,Bs6,B,B
4973,nir,viGnA,Bvp,B,B
4974,Bukwi,mukwim,Ds,D,D
4975,sa,PANiwAm,BvS,B,B
4976,hqwa,sarvasvaH,Bs6,B,B
4977,alpa,pafke,K1,K,T
4978,anu,guNawayA,A1,A,A
4979,inxriya,arWAnAM,T6,T,T
4980,aXva,sevayA,T6,T,T
4981,nir,arWam,Bsp,B,B
4982,avasikwa,afgaM,Bs6,B,B
4983,pra,gqhNanwaH,Tp,T,T
4984,na,vaSA,Tn,T,T
4985,baswi,karma,K1,K,T
4986,SaraNa,Agawam,T2,T,T
4987,mqga,rAjaM,T6,T,T
4988,nirvANa,parAH,Bs6,B,B
4989,na,priyasya,Tn,T,T
4990,na,waWyaH,Tn,T,T
4991,sa,SarIraH,BvS,B,B
4992,sulaBa,SaraNam,Bs7,B,B
4993,sawya,vacanAw_K_lt,K1,K,T
4994,namas,anwAH,Bs6,B,B
4995,yAwa,yAmaM,Bs6,B,B
4996,sa,roRAH,BvS,B,B
4997,vara,ORaXEH,K1,K,T
4998,naRta,saMjFAnAM,Bs6,B,B
4999,a,XqwiH,Bsmn,B,B
5000,AcAra,karmaNAm,Bs6,B,B
5001,akRi,gocarIkqwam,T3,T,T
5002,arxXa,canxram,T1,T,T
5003,meGa,vAhanaH,Bs6,B,B
5004,paviwra,anwarhiwe,Bs7,B,B
5005,manwra,SakwyA,T6,T,T
5006,saha,yAxavAH,Bvs,B,B
5007,piwq,vrawAH,T7,T,T
5008,saMgraha,vigraheNa,Ds,D,D
5009,sa,unmAxAH,BvS,B,B
5010,nis,Cala,Bvp,B,B
5011,hanwu,kAmAH,Bs6,B,B
5012,sa,xviwIyaM,BvS,B,B
5013,parivarwiwa,veRO,Bs6,B,B
5014,xus,CinnaH,Tp,T,T
5015,prawi,akRawaH,A1,A,A
5016,su,komalam,Tp,T,T
5017,sama,kAlam,Bs6,B,B
5018,sa,apekRaH,BvS,B,B
5019,sa,balaM,BvS,B,B
5020,saha,arWaH,Bs6,B,B
5021,sa,sAxiBiH,BvS,B,B
5022,anu,arWam,A1,A,A
5023,sama,vayaskeRu,Bs6,B,B
5024,na,lakRiwa,Tn,T,T
5025,saM,vAxaM,Tp,T,T
5026,laGu,AhAraH,Bs6,B,B
5027,waWA,viXA,Bs5,B,B
5028,mahA,anuBAva,K1,K,T
5029,afgAra,pUrNABiH,T3,T,T
5030,sa,garvaM,BvS,B,B
5031,na,samBavaM,Tn,T,T
5032,sa,uxarayoH,Bs6,B,B
5033,mahA,arWAnAM,Bs6,B,B
5034,prawi,kUlawAm,Tp,T,T
5035,wulya,anwaram,Bs6,B,B
5036,pari,vikrayI,A1,A,A
5037,xvAra,pAlakAH,T6,T,T
5038,vqwwa,AkArAm,Bs6,B,B
5039,kRawa,vikRawasya,T5,T,T
5040,sahasra,kavacena,K1,K,T
5041,an,AyuRyANi,Tn,T,T
5042,rAwrim,xinasya,Ds,D,D
5043,kuNTA,AKyA,Bs6,B,B
5044,Sava,samIpe,T6,T,T
5045,kqwa,varwmA,Bs3,B,B
5046,sakwa,buxXiH,Bs6,B,B
5047,pannaga,aXipaH,T6,T,T
5048,buxZXi,rUpaH,Bs6,B,B
5049,vi,PalaH,Bs6,B,B
5050,sam,praXAriwam,Tp,T,T
5051,a,saMBqwya,Tn,T,T
5052,puraH,hiwam,Bs6,B,B
5053,sa,bahumAnam,BvS,B,B
5054,vixiwa,aswraH,Bs3,B,B
5055,parivarwana,SIlA,Bs6,B,B
5056,OYksaParda,nagare,K7,K,T
5057,vqka,uxaram,BvU,B,B
5058,cANdAla,yuvawayaH,K1,K,T
5059,arWa,loBAH,Bs7,B,B
5060,viSuxXa,manasA,Bs6,B,B
5061,cawur,afgiNIm,Bs6,B,B
5062,a,varwanam,Tn,T,T
5063,maXya,yAwram,A7,A,A
5064,pAMsu,muRtiH,Bv,B,B
5065,aXikAra,maxamawwaH,T3,T,T
5066,mahaw,AwmanA,Bs6,B,B
5067,waw,pOwrasya,K1,K,T
5068,pifgalaka,nAmA,Bs6,B,B
5069,arxXa,paxe,T1,T,T
5070,sa,upacArayA,BvS,B,B
5071,sva,mqwyoH,T6,T,T
5072,kruxXa,vacasAm,K1,K,T
5073,pari,RvakwaH,Tp,T,T
5074,Arwa,rUpaH,Bs6,B,B
5075,Cinna,mUle,Bs6,B,B
5076,heman,AxeH,Bs6,B,B
5077,uxvigna,hqxayaM,Bs6,B,B
5078,cawurWI,anwaH,Bs6,B,B
5079,prawi,vacaH,Tp,T,T
5080,kAma,AwmAnaH,Bs6,B,B
5081,xus,SakunAni,Tp,T,T
5082,aBihiwa,pUrvam,Bs6,B,B
5083,yaWA,AmnAyaM,A1,A,A
5084,vaXya,BUmim,T6,T,T
5085,a,pakwiM,Tn,T,T
5086,waw,viparIwam,T6,T,T
5087,niH,ucCvAsam,Tp,T,T
5088,eka,ciwwAnAm,Bs6,B,B
5089,niyawa,inxriyaH,Bs6,B,B
5090,sAXaka,bAXakam,Ds,D,D
5091,sa,aXvasam,Bvp,B,B
5092,sa,GqwaM,BvS,B,B
5093,mqRta,kuNdalAH,Bs6,B,B
5094,vipaxyamAna,aByuxaye,Bs6,B,B
5095,vaswra,upavIwam,Ds,D,D
5096,yaWA,nyAyam,A1,A,A
5097,saxyaH,prakRAlakAH,A1,A,A
5098,a,kalmaRaH,Bsmn,B,B
5099,afga,rakRakaH,T6,T,T
5100,saMSaya,AwmA,Bs6,B,B
5101,puRpa,PalaM,Ds,D,D
5102,a,sparSam,Bsmn,B,B
5103,kalA,aBijFawA,T7,T,T
5104,mahA,vIryAw,Bs6,B,B
5105,na,sambaxXam,Tn,T,T
5106,nir,ASa,Bvp,B,B
5107,iRta,wapasaH,Bs3,B,B
5108,xqDa,prawijFaH,Bs6,B,B
5109,prawi,xinaM,A1,A,A
5110,pApa,samAhiwaH,T3,T,T
5111,ni,vexya,Tg,T,T
5112,xus,karmaNA,Tp,T,T
5113,sa,unnAxam,BvS,B,B
5114,na,prameyam,Tn,T,T
5115,vyakwi,gawam,T2,T,T
5116,xruwa,gawiH,K1,K,T
5117,unnawa,grIvA,K1,K,T
5118,na,sapawnam,Bsmn,B,B
5119,wapaH,XanEH,Bs6,B,B
5120,yaWA,aBilaRiwam,A1,A,A
5121,vyAyAma,SIlAH,Bs6,B,B
5122,vivqwa,vaxanA,Bs6,B,B
5123,ApAwa,ramaNIyAnAm,K6,K,T
5124,sawwva,saMjFaM,Bs6,B,B
5125,Baya,kampiwA,T5,T,T
5126,sahasra,guNaM,Bvsp,B,B
5127,kaWayiwu,kAmaH,Bs6,B,B
5128,kqRNa,aMgArANAm,K1,K,T
5129,kqwa,AlayAH,Bs6,B,B
5130,hAvam,ABaraNaM,Bs6,B,B
5131,bIja,saFjFikAm,Bs6,B,B
5132,guru,varyeByaH,T7,T,T
5133,rupyaka,Axi,Bs6,B,B
5134,kawipaya,xineByaH,K1,K,T
5135,nir,janyam,Bvp,B,B
5136,Bojana,sevanam,T6,T,T
5137,pari,Bramawi,Tp,T,T
5138,su,cawurEH,Tp,T,T
5139,Suci,SravAHn,Bs6,B,B
5140,ni,grahaH,Tp,T,T
5141,sam,AcCAxiwam,Tp,T,T
5142,Axi,kAle,T6,T,T
5143,SIla,hInAH,T3,T,T
5144,sarva,awiSAyina,K1,K,T
5145,aXaH,SAKam,Bs6,B,B
5146,pragawi,AxInAm,Bs6,B,B
5147,sam,avalokya,Tp,T,T
5148,vigawa,sAXvasaH,Bs5,B,B
5149,muKa,canxram,K5,K,T
5150,sarva,jagawAm,K1,K,T
5151,loka,pUjiwa,T6,T,T
5152,saha,mawiM,Bs6,B,B
5153,an,Axi,Tn,T,T
5154,prawipawwi,viSAraxaH,Bs6,B,B
5155,su,xqDa,Tp,T,T
5156,uwwAna,pANinA,K1,K,T
5157,pAka,praSikRiwA,T3,T,T
5158,sugaTiwa,SarIraH,Ds,D,D
5159,pawi,vrawA,Bs6,B,B
5160,pra,sajya,Tg,T,T
5161,BURaNa,Axi,Bs6,B,B
5162,Gqwa,AxIn,Bs6,B,B
5163,samqxZXa,kAmAH,Bs6,B,B
5164,a,GqNI,Bsmn,B,B
5165,naRta,rajasaH,Bs6,B,B
5166,rAjya,SAsanam,T6,T,T
5167,a,kAmAM,Tn,T,T
5168,nir,xoRaM,Bs6,B,B
5169,wIkRNa,xaMRtraM,Bs6,B,B
5170,anya,gowraM,Bs6,B,B
5171,waw,saviXe,T6,T,T
5172,Awma,guNaM,T6,T,T
5173,prApwa,kAmaH,Bs3,B,B
5174,na,sUyam,Tn,T,T
5175,kevala,wyAgAw,K1,K,T
5176,pra,vahanwyA,Bvp,B,B
5177,saxqSa,vikramam,Bs6,B,B
5178,arxXa,rAwryAm,K1,K,T
5179,Annaxa,uwsavaH,Km,K,T
5180,wapo,XarmeNa,Bs6,B,B
5181,Bavana,varAn,K2,K,T
5182,govinxasiMha,praBqwInAm,K1,K,T
5183,yoga,sAraWiH,Bs6,B,B
5184,sawwva,AwmA,Bs6,B,B
5185,hawa,vAhanaH,Bs6,B,B
5186,pra,BaFjanam,Tp,T,T
5187,BraRta,maweH,Bs6,B,B
5188,uxvigna,cewasO,Bs6,B,B
5189,vikIrNa,aMSuH,Bs6,B,B
5190,sa,balAwkAram,BvS,B,B
5191,a,Srowriye,Tn,T,T
5192,prawikarwu,kAmaH,Bs6,B,B
5193,pANi,wale,T6,T,T
5194,sam,wAdiwa,Tp,T,T
5195,sa,kuRTAw,BvS,B,B
5196,rAjakIya,cikiwsAlaye,K1,K,T
5197,BIRma,AxayaH,Bs6,B,B
5198,nava,yOvanA,K1,K,T
5199,saMSiwa,vrawAH,Bs6,B,B
5200,niH,ASiRam,Bs5,B,B
5201,bAhu,jIvinaH,T3,T,T
5202,sam,AkramaNam,Tp,T,T
5203,joSI,mahoxaya,K7,K,T
5204,ruXira,ukRiwam,T3,T,T
5205,pAwa,pravqxXaH,T3,T,T
5206,pra,XAvan,Tp,T,T
5207,paFcaxaSa,varRa,Tdt,T,T
5208,a,hiweByaH,Tn,T,T
5209,vAwa,vikArANAm,T6,T,T
5210,paryaSru,nayanaM,Bs6,B,B
5211,bahu,apaWyaM,Bs6,B,B
5212,sawwva,guNaM,Bs6,B,B
5213,aBi,uwWiwe,Tp,T,T
5214,evaM,viXA,Bs5,B,B
5215,akRi,pAkaH,T6,T,T
5216,kAla,varRAH,Bs6,B,B
5217,jala,secanam,T6,T,T
5218,nir,xayam,Bvp,B,B
5219,a,kAmaH,Bsmn,B,B
5220,kqwa,samAvarwaH,Bs3,B,B
5221,su,SIla,Bvp,B,B
5222,a,kRuxraM,Tn,T,T
5223,awi,manyavaH,Bs6,B,B
5224,na,karNaXArA,Bsmn,B,B
5225,sarva,puNyAnAM,K1,K,T
5226,Xarma,paramaH,Bs6,B,B
5227,nyaswa,pAxA,Bs3,B,B
5228,capaNduka,mahoxayAH,K2,K,T
5229,nyAya,rahiwAni,T3,T,T
5230,vanya,paSavaH,K1,K,T
5231,na,niRtam,Tn,T,T
5232,vAmana,ISa,K2,K,T
5233,Bojana,Axi,Bs6,B,B
5234,vixiwa,vqwwAnwa,Bs3,B,B
5235,viXi,liKiwe,T3,T,T
5236,wrutiwa,pakRaH,Bs6,B,B
5237,prasAxa,AKyAnAM,Bs6,B,B
5238,prawi,banXanam,Tp,T,T
5239,xayA,guNaH,K7,K,T
5240,yajFa,vAhanAH,Bs6,B,B
5241,hiMsA,Awmake,Bs6,B,B
5242,prawi,vacanam,Tp,T,T
5243,na,sakwa,Tn,T,T
5244,sixXi,asixXayoH,Ds,D,D
5245,mahA,kaRAyeRu,K1,K,T
5246,na,nyAyyena,Tn,T,T
5247,nagara,AkArEH,BsU,B,B
5248,safga,uwsargAw,Ds,D,D
5249,sa,awisArANAM,BvS,B,B
5250,vESravaNa,upamaH,Bs6,B,B
5251,xEwya,balAni,T6,T,T
5252,sa,hewukEH,BvS,B,B
5253,Sakwi,sampannena,T3,T,T
5254,ramaNapura,nAmake,Bs6,B,B
5255,wulya,jAwIyAH,K1,K,T
5256,sva,vikramam,Bs6,B,B
5257,awi,kaTorA,Tp,T,T
5258,sawya,nAmA,Bs6,B,B
5259,manya,mAnaH,Bv,B,B
5260,aBi,XAvan,Tp,T,T
5261,nir,bAXaM,A1,A,A
5262,cakiwa,nayanA,Bs6,B,B
5263,kqSa,uxaram,Bs6,B,B
5264,A,jIviwam,A1,A,A
5265,praWiwa,ojasaH,Bs6,B,B
5266,haya,pqRTAw,T6,T,T
5267,sampUrNa,viSvAsaH,K1,K,T
5268,waw,suwam,T6,T,T
5269,kRaya,Awmakam,Bs6,B,B
5270,kAla,meGaH,K1,K,T
5271,vyUDa,uraskaH,Bs6,B,B
5272,alpa,xroha,Bs6,B,B
5273,mawi,mawAM,Bs6,B,B
5274,goxAvarI,wIre,T6,T,T
5275,piwrA,AxayaH,Bs6,B,B
5276,Xarma,yukwaH,T3,T,T
5277,praxIpwa,arciH,K1,K,T
5278,brahma,Awmane,K1,K,T
5279,sarva,xevEH,K1,K,T
5280,vi,karmANi,Tp,T,T
5281,xeva,yAnena,T6,T,T
5282,UrXva,afguRTaH,Bs6,B,B
5283,rAjya,aBiRekeNa,T7,T,T
5284,pakva,vixyA,Bs6,B,B
5285,mahA,xyuwe,Bs6,B,B
5286,BIma,AxyEH,Bs6,B,B
5287,xakRiNa,pArSve,K1,K,T
5288,pAka,yajFEH,K1,K,T
5289,prIwa,AwmAnaM,Bs6,B,B
5290,sva,piwaraM,T6,T,T
5291,prasanna,hqxayaH,Bs6,B,B
5292,sva,jIvane,T6,T,T
5293,SArfga,AyuXasya,Bs6,B,B
5294,kruxXa,muKAH,Bs6,B,B
5295,puNdarIka,akRa,Bs6,B,B
5296,jiwa,AwmA,Bs3,B,B
5297,an,avasWiwam,Tn,T,T
5298,anwar,AwmA,A1,A,A
5299,sama,vayaskAnAm,Bs6,B,B
5300,na,Sakyam,Tn,T,T
5301,yaWA,iRtawaH,A1,A,A
5302,cariwa,brahmacaryaH,Bs3,B,B
5303,kaPa,uxBavAH,T5,T,T
5304,nir,uwsAham,Bvp,B,B
5305,BAva,samSuxXiH,T7,T,T
5306,yaWA,pUrvam,A1,A,A
5307,puNya,SIleRu,Bs6,B,B
5308,sWiwa,prajFasya,Bs6,B,B
5309,mAwq,RaRTAH,Bs6,B,B
5310,kqwa,aFjalim,Bs3,B,B
5311,sam,uxxiRtaH,Tp,T,T
5312,kuRTa,AxyEH,Bs6,B,B
5313,svapna,SIlasya,Bs6,B,B
5314,su,xurgam,K1,K,T
5315,xur,balA,Bs6,B,B
5316,jFAna,ArAmasya,Bs6,B,B
5317,ku,mArgam,Tk,T,T
5318,sa,malAH,BvS,B,B
5319,kiMnarI,svanAH,BvU,B,B
5320,a,mUlyEH,Bsmn,B,B
5321,Arxraka,pANayaH,Bs6,B,B
5322,su,GoRaGoRAH,K1,K,T
5323,Arxra,nayanaH,Bs6,B,B
5324,granWa,AvaraNe,T6,T,T
5325,SarIra,nirmukwaH,T5,T,T
5326,eka,rasAni,Bs6,B,B
5327,yaWA,uciwaM,A1,A,A
5328,sa,mUlam,BvS,B,B
5329,sva,sWAlyAm,T6,T,T
5330,a,saMgraham,Tn,T,T
5331,vicAra,vimarSam,Ds,D,D
5332,bOxXa,BikRuH,K1,K,T
5333,KyAwa,vikramaH,Bs6,B,B
5334,krUra,koRTAH,Bs6,B,B
5335,xIrGa,kAlam,K1,K,T
5336,anya,kanyARu,K1,K,T
5337,kRINa,AyuRaH,Bs6,B,B
5338,mahaw,ASaya,Bs6,B,B
5339,go,Xanam,K6,K,T
5340,Xarma,xvIpena,Bs6,B,B
5341,na,sawsu,Tn,T,T
5342,vaSyaH,AwmA,Bs6,B,B
